entry_id,body,ne_class,latitude,longitude,区域番号,関連ID,区域1,区域2,区域色,図符等,地名補足,manifest,canvas,xywh,target,iiif,thumbnail
dm0165,巨濟,島・洲,34.88064,128.62108,11,dm0165,朝鮮國,忠清道,濃橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25739,8360,87,189","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25739,8360,87,189",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25739,8360,87,189/200,/0/default.jpg"
dm0166,濟州,県（朝鮮）,33.48901,126.4983,11,dm0166,朝鮮國,忠清道,濃橙,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25135,8324,79,179","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25135,8324,79,179",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25135,8324,79,179/200,/0/default.jpg"
dm0167,旋義,県（朝鮮）,33.38902,126.80476,11,dm0167,朝鮮國,忠清道,濃橙,県城,旌義,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25286,8567,81,185","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25286,8567,81,185",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25286,8567,81,185/200,/0/default.jpg"
dm0168,大静,県（朝鮮）,33.22682,126.25223,11,dm0168,朝鮮國,忠清道,濃橙,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"24979,8623,89,175","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=24979,8623,89,175",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/24979,8623,89,175/200,/0/default.jpg"
dm0169,蝅山,山,37.39179,120.64951,22,dm0169,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22424,6529,162,88","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22424,6529,162,88",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22424,6529,162,88/200,/0/default.jpg"
dm0170,春秋分国膠西,地名古名及説明,,,22,dm4134,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21814,6541,196,198","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21814,6541,196,198",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21814,6541,196,198/200,/0/default.jpg"
dm0171,句嶋,島・洲,,,22,dm0171,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22850,6935,138,97","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22850,6935,138,97",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22850,6935,138,97/200,/0/default.jpg"
dm0172,即墨,県,36.3894,120.44716,22,dm0172,山東道,萊州府,青,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22317,6716,76,157","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22317,6716,76,157",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22317,6716,76,157/200,/0/default.jpg"
dm0173,田單破燕地,地名古名及説明,,,22,dm0172,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22398,6744,52,199","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22398,6744,52,199",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22398,6744,52,199/200,/0/default.jpg"
dm0174,黒河,河川,36.30704,120.34795,22,dm0174,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22055,6864,95,144","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22055,6864,95,144",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22055,6864,95,144/200,/0/default.jpg"
dm0175,石臼嶌,島・洲,,,22,dm0175,山東道,萊州府,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22611,7371,183,106","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22611,7371,183,106",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22611,7371,183,106/200,/0/default.jpg"
dm0176,㚑山,山,35.7638,120.17055,23,dm0176,山東道,青州府,桃,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21987,7564,133,91","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21987,7564,133,91",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21987,7564,133,91/200,/0/default.jpg"
dm0177,嚶游,山,,,50,dm0177,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21707,8071,196,109","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21707,8071,196,109",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21707,8071,196,109/200,/0/default.jpg"
dm0178,𥖣山,山,,,50,dm0178,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21649,8625,129,92","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21649,8625,129,92",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21649,8625,129,92/200,/0/default.jpg"
dm0179,東,方位,,,1,dm0179,凡例等,,地色,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"27806,9945,552,528","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=27806,9945,552,528",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/27806,9945,552,528/200,/0/default.jpg"
dm0180,對馬,島・洲,34.33333,129.33333,101,dm0180,日本國,西海道,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25378,9816,550,388","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25378,9816,550,388",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25378,9816,550,388/200,/0/default.jpg"
dm0181,小屋,島・洲,,,50,dm0181,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22666,9475,168,90","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22666,9475,168,90",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22666,9475,168,90/200,/0/default.jpg"
dm0182,大屋,島・洲,,,50,dm0182,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22374,9326,145,95","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22374,9326,145,95",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22374,9326,145,95/200,/0/default.jpg"
dm0183,陬山,山,,,50,dm0183,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21668,9025,65,120","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21668,9025,65,120",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21668,9025,65,120/200,/0/default.jpg"
dm0184,過沙,島・洲,,,50,dm0184,南直隸,淮安府,黄,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21913,10385,211,115","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21913,10385,211,115",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21913,10385,211,115/200,/0/default.jpg"
dm0185,海門嶌,島・洲,,,53,dm0185,南直隸,揚州府,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22385,10792,213,82","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22385,10792,213,82",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22385,10792,213,82/200,/0/default.jpg"
dm0186,日本國,域外地名,36.20482,138.25292,94,dm0186,日本國,東山道,青,域外地名,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"28044,11274,213,424","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=28044,11274,213,424",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/28044,11274,213,424/200,/0/default.jpg"
dm0187,東山道,道（日本）,,,94,dm0187,日本國,東山道,青,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"27924,11908,81,214","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=27924,11908,81,214",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/27924,11908,81,214/200,/0/default.jpg"
dm0188,江府,古国名,35.70903,139.73199,96,dm0188,日本國,東海道,緑,古国名,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"27805,12288,154,150","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=27805,12288,154,150",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/27805,12288,154,150/200,/0/default.jpg"
dm0189,東海道,道（日本）,35.1436,136.92121,96,dm0189,日本國,東海道,緑,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"27582,12519,96,222","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=27582,12519,96,222",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/27582,12519,96,222/200,/0/default.jpg"
dm0190,壱岐,島・洲,33.78844,129.71372,101,dm0190,日本國,西海道,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25404,10997,575,356","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25404,10997,575,356",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25404,10997,575,356/200,/0/default.jpg"
dm0191,北陸道,道（日本）,36.68318,137.33146,95,dm0191,日本國,北陸道,濃橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26908,11721,88,230","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26908,11721,88,230",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26908,11721,88,230/200,/0/default.jpg"
dm0192,山陰道,道（日本）,35.40904,133.31463,98,dm0192,日本國,山陰道,濃紺,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26382,11931,96,256","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26382,11931,96,256",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26382,11931,96,256/200,/0/default.jpg"
dm0193,平戸,島・洲,33.36806,129.55367,101,dm0193,日本國,西海道,白,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25644,11873,326,352","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25644,11873,326,352",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25644,11873,326,352/200,/0/default.jpg"
dm0194,京師,京府（域外）,35.01164,135.76803,97,dm0194,日本國,畿内,黄,京府,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26817,12330,151,176","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26817,12330,151,176",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26817,12330,151,176/200,/0/default.jpg"
dm0195,山陽道,道（日本）,34.40583,132.97059,99,dm0195,日本國,山陽道,茶,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26403,12309,92,235","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26403,12309,92,235",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26403,12309,92,235/200,/0/default.jpg"
dm0196,畿内,道（日本）,35.01164,135.76803,97,dm0196,日本國,畿内,黄,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"26887,12619,88,258","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=26887,12619,88,258",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/26887,12619,88,258/200,/0/default.jpg"
dm0198,西海道,道（日本）,32.6953,130.79117,101,dm0198,日本國,西海道,白,府城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"25750,12739,88,229","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=25750,12739,88,229",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/25750,12739,88,229/200,/0/default.jpg"
dm0199,五嶌,島・洲,32.69552,128.84083,102,dm0199,日本國,五嶌,茶,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"24954,12971,159,291","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=24954,12971,159,291",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/24954,12971,159,291/200,/0/default.jpg"
dm0200,崇明,県,31.62373,121.39742,59,dm0200,南直隸,蘇州府,薄橙,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22925,12070,98,173","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22925,12070,98,173",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22925,12070,98,173/200,/0/default.jpg"
dm0201,平洋沙,島・洲,,,59,dm0201,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22572,11890,215,302","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22572,11890,215,302",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22572,11890,215,302/200,/0/default.jpg"
dm0202,淞江口,河川,31.24889,121.48,59,dm0202,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"22256,12612,187,86","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=22256,12612,187,86",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/22256,12612,187,86/200,/0/default.jpg"
dm0203,大倉州,州,31.45774,121.13055,59,dm0203,南直隸,蘇州府,薄橙,州城,太倉州,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21973,12419,122,179","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21973,12419,122,179",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21973,12419,122,179/200,/0/default.jpg"
dm0204,一統志無廣輿記有,地名古名及説明,,,59,dm0203,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21815,12412,117,186","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21815,12412,117,186",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21815,12412,117,186/200,/0/default.jpg"
dm0206,崑山,県,31.3856,120.98074,59,dm0206,南直隸,蘇州府,薄橙,県城,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"21658,12612,111,174","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=21658,12612,111,174",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/21658,12612,111,174/200,/0/default.jpg"
dm0207,爛沙,島・洲,,,59,dm0207,南直隸,蘇州府,薄橙,,,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/manifest,https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1,"23537,12722,150,73","https://app.toyobunko-lab.jp/iiif/2/09fd29d5-8497-4def-a64d-ca104284f90d/canvas/p1#xywh=23537,12722,150,73",https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif,"https://img.toyobunko-lab.jp/iiif/inter_asia_research_network/daiminchiri/001.tif/23537,12722,150,73/200,/0/default.jpg"
